Visitor,Plant,Family,Date,Elevation,Site,Data,Plant2,ElevationCorrect,MinEle,MaxEle,EleZone
Lycaena virgaureae,Cirsium arvense,Lepidoptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Pieris brassicae,Cirsium arvense,Lepidoptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Pieris rapae,Cirsium arvense,Lepidoptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Platycheirus manicatus,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Platycheirus sp.,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Sphaerophorium scripta,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis sp.,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Bombus bohemicus,Cirsium arvense,Hymenoptera,09/08/2005,1550,P025,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis sp.,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Eristalis tenax,Cirsium arvense,Diptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Bombus hortorum,Cirsium arvense,Hymenoptera,09/08/2005,1550,P026,Biesmeijer,Cirsium arvense,1550,1550,1550,1400-1600
Bombus sichelii,Cirsum eriophorum,Hym.,23/08/1889,1550,Gavarnie,MacLeod,Cirsium eriophorum,1550,1550,1550,1400-1600
Bombus hortorum,Cirsum eriophorum,Hym.,22/08/1889,1550,Gavarnie,MacLeod,Cirsium eriophorum,1550,1550,1550,1400-1600
Bombus wurflenii,Cirsum eriophorum,Hym.,22/08/1889,1550,Gavarnie,MacLeod,Cirsium eriophorum,1550,1550,1550,1400-1600
Bombus wurflenii,Cirsum eriophorum,Hym.,23/08/1889,1550,Gavarnie,MacLeod,Cirsium eriophorum,1550,1550,1550,1400-1600
Bombus ruderarius,Cirsum eriophorum,Hym.,22/08/1889,1550,Gavarnie,MacLeod,Cirsium eriophorum,1550,1550,1550,1400-1600
Bombus soroeensis,Cirsum eriophorum,Hym.,17/08/1889,1550,Gavarnie,MacLeod,Cirsium eriophorum,1550,1550,1550,1400-1600
Bombus sichelii,Eryngium bourgati,Hym.,10/08/1889,1550,Saugué,MacLeod,Eryngium bourgati,1550,1550,1550,1400-1600
Bombus terrestris complex,Eryngium bourgati,Hym.,10/08/1889,1550,Saugué,MacLeod,Eryngium bourgati,1550,1550,1550,1400-1600
Neoascia annexa,Parnassia rotundifolia,Diptera,09/08/2005,1550,P024,Biesmeijer,Parnassia palustris,1550,1550,1550,1400-1600
Neoascia annexa,Parnassia rotundifolia,Diptera,09/08/2005,1550,P024,Biesmeijer,Parnassia palustris,1550,1550,1550,1400-1600
Eristalis sp.,Parnassia rotundifolia,Diptera,09/08/2005,1550,P024,Biesmeijer,Parnassia palustris,1550,1550,1550,1400-1600
Bombus terrestris complex,Parnassia rotundifolia,Hymenoptera,09/08/2005,1550,P024,Biesmeijer,Parnassia palustris,1550,1550,1550,1400-1600
Bombus sichelii,Carduus medius,Hym.,13/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Bombus sichelii,Carduus medius,Hym.,16/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Bombus mesomelas,Carduus medius,Hym.,13/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Bombus mesomelas,Carduus medius,Hym.,17/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Bombus mesomelas,Carduus medius,Hym.,23/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Bombus terrestris complex,Carduus medius,Hym.,13/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Bombus terrestris complex,Carduus medius,Hym.,14/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Bombus terrestris complex,Carduus medius,Hym.,16/08/1889,1550-1700,Gavarnie,MacLeod,Carduus defloratus,1550,1550,1500,1400-1600
Eristalis similis,Parnassia rotundifolia,Diptera,09/08/2005,1553,P027,Biesmeijer,Parnassia palustris,1553,1553,1553,1400-1600
Bombus bohemicus,Parnassia rotundifolia,Hymenoptera,09/08/2005,1553,P027,Biesmeijer,Parnassia palustris,1553,1553,1553,1400-1600
Bombus bohemicus,Origanum vulgare,Hymenoptera,10/08/2005,1557,P044,Biesmeijer,Origanum vulgare,1557,1557,1557,1400-1600
Bombus lapidarius,Origanum vulgare,Hymenoptera,10/08/2005,1557,P044,Biesmeijer,Origanum vulgare,1557,1557,1557,1400-1600
Bombus lapidarius,Origanum vulgare,Hymenoptera,10/08/2005,1557,P044,Biesmeijer,Origanum vulgare,1557,1557,1557,1400-1600
Bombus mesomelas,Origanum vulgare,Hymenoptera,10/08/2005,1557,P044,Biesmeijer,Origanum vulgare,1557,1557,1557,1400-1600
Hesperia comma,Crepis mollis,Lepidoptera,10/08/2005,1558,P028x,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Thymelicus lineola,Crepis mollis,Lepidoptera,10/08/2005,1558,P028x,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Lasioglossum ,Crepis mollis,Hymenoptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Lasioglossum ,Crepis mollis,Hymenoptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Lasioglossum ,Crepis mollis,Hymenoptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Chrysotoxum festivum,Crepis mollis,Diptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Lasioglossum ,Crepis mollis,Hymenoptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Bombus pascuorum,Crepis mollis,Hymenoptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Eristalis sp.,Crepis mollis,Diptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Eristalis tenax,Crepis mollis,Diptera,10/08/2005,1558,P028,Biesmeijer,Crepis sp.,1558,1558,1558,1400-1600
Ochlodes sylvanus,Hypericum perforatum,Lepidoptera,10/08/2005,1560,P031,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Thymelicus lineola,Hypericum perforatum,Lepidoptera,10/08/2005,1560,P031,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P031,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P031,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus ,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P031,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sp.,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P031,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus mesomelas,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P031,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Lasioglossum ,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P032,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus lapidarius,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P032,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus humilis,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P032,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus pascuorum,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P032,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P032,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Eristalis sp.,Hypericum perforatum,Diptera,10/08/2005,1560,P032,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus lapidarius,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus ,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Eristalis sp.,Hypericum perforatum,Diptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
 ,Hypericum perforatum,Diptera,10/08/2005,1560,P037,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus lapidarius,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus humilis,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Eristalis ,Hypericum perforatum,Diptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
 ,Hypericum perforatum,Diptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Bombus mesomelas,Hypericum perforatum,Hymenoptera,10/08/2005,1560,P038,Biesmeijer,Hypericum perforatum,1560,1560,1560,1400-1600
Aricia agestis,Mentha longifolia,Lepidoptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Melitaea didyma,Mentha longifolia,Lepidoptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Polyommatus coridon,Mentha longifolia,Lepidoptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Polyommatus coridon,Mentha longifolia,Lepidoptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Sphaerophorium estebani,Mentha longifolia,Diptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
 ,Mentha longifolia,Diptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis sp.,Mentha longifolia,Diptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Apis ,Mentha longifolia,Hymenoptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis tenax,Mentha longifolia,Diptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus sichelii,Mentha longifolia,Hymenoptera,09/08/2005,1560,P020,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Syritta pipiens,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Syritta pipiens,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Syritta pipiens,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Sphaerophorium scripta,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis sp.,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
 ,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis tenax,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis tenax,Mentha longifolia,Diptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus sichelii,Mentha longifolia,Hymenoptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Syritta pipiens,Mentha longifolia,Diptera,10/08/2005,1560,P033,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus sp.,Mentha longifolia,Hymenoptera,10/08/2005,1560,P033,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis sp.,Mentha longifolia,Diptera,10/08/2005,1560,P033,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Apis ,Mentha longifolia,Hymenoptera,10/08/2005,1560,P033,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus mesomelas,Mentha longifolia,Hymenoptera,10/08/2005,1560,P033,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Hylaeus ,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus lapidarius,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus sichelii,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus sichelii,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus sichelii,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis spp.,Mentha longifolia,Diptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
 ,Mentha longifolia,Diptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus sp.,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Eristalis tenax,Mentha longifolia,Diptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus mesomelas,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus soroeensis,Mentha longifolia,Hymenoptera,10/08/2005,1560,P034,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
 ,Mentha longifolia,Lepidoptera,09/08/2005,1560,P021,Biesmeijer,Mentha longifolia,1560,1560,1560,1400-1600
Bombus lapidarius,Hypericum ,,31/08/2006,1566,P450,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Eristalis tenax,Hypericum ,,31/08/2006,1566,P450,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Sphaerophoria ,Hypericum ,,31/08/2006,1566,P449,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Sphaerophoria ,Hypericum ,,31/08/2006,1566,P449,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Sphaerophoria ,Hypericum ,,31/08/2006,1566,P450,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Sphaerophoria ,Hypericum ,,31/08/2006,1566,P450,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Syrphid ,Hypericum ,,31/08/2006,1566,P449,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Syrphid ,Hypericum ,,31/08/2006,1566,P450,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
 ,Hypericum ,,31/08/2006,1566,P449,Biesmeijer,Hypericum perforatum,1566,1566,1566,1400-1600
Episyrphus balteatus,Mentha longifolia,,31/08/2006,1566,P453,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Eristalis ,Mentha longifolia,,31/08/2006,1566,P452,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Eristalis tenax,Mentha longifolia,,31/08/2006,1566,P452,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Eristalis sp,Mentha longifolia,,31/08/2006,1566,P452,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Eristalis ,Mentha longifolia,,31/08/2006,1566,P453,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Eristalis ,Mentha longifolia,,31/08/2006,1566,P453,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Eristalis tenax,Mentha longifolia,,31/08/2006,1566,P453,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Lasioglossum ,Mentha longifolia,,31/08/2006,1566,P452,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Syrphid ,Mentha longifolia,,31/08/2006,1566,P453,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
 ,Mentha longifolia,,31/08/2006,1566,P452,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
 ,Mentha longifolia,,31/08/2006,1566,P453,Biesmeijer,Mentha longifolia,1566,1566,1566,1400-1600
Diptera ,Picris hieracioides,,31/08/2006,1566,P454,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Episyrphus ,Picris hieracioides,,31/08/2006,1566,P447,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Eristalis ,Picris hieracioides,,31/08/2006,1566,P454,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
NA NA,Picris hieracioides,Lepidoptera,31/08/2006,1566,P454,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Sphaerophoria ,Picris hieracioides,,31/08/2006,1566,P448,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Sphaerophoria ,Picris hieracioides,,31/08/2006,1566,P448,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Syrphid ,Picris hieracioides,,31/08/2006,1566,P447,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Syrphid ,Picris hieracioides,,31/08/2006,1566,P448,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Syrphid ,Picris hieracioides,,31/08/2006,1566,P448,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
 ,Picris hieracioides,,31/08/2006,1566,P447,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
 ,Picris hieracioides,,31/08/2006,1566,P447,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
 ,Picris hieracioides,,31/08/2006,1566,P448,Biesmeijer,Picris hieracioides,1566,1566,1566,1400-1600
Bombus mesomelas,Cirsium vulgare,Hymenoptera,25/08/2005,1568,P209,Biesmeijer,Cirsium vulgare,1568,1568,1568,1400-1600
Bombus terrestris complex,Cirsium vulgare,Hymenoptera,25/08/2005,1568,P209,Biesmeijer,Cirsium vulgare,1568,1568,1568,1400-1600
Bombus mesomelas,Cirsium vulgare,Hymenoptera,25/08/2005,1568,P209,Biesmeijer,Cirsium vulgare,1568,1568,1568,1400-1600
Bombus mesomelas,Cirsium vulgare,Hymenoptera,25/08/2005,1568,P209,Biesmeijer,Cirsium vulgare,1568,1568,1568,1400-1600
Bombus mesomelas,Cirsium vulgare,Hymenoptera,25/08/2005,1568,P209,Biesmeijer,Cirsium vulgare,1568,1568,1568,1400-1600
Bombus mesomelas,Cirsium vulgare,Hymenoptera,25/08/2005,1568,P209,Biesmeijer,Cirsium vulgare,1568,1568,1568,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,25/08/2005,1568,P208,Biesmeijer,Hypericum perforatum,1568,1568,1568,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,25/08/2005,1568,P208,Biesmeijer,Hypericum perforatum,1568,1568,1568,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,25/08/2005,1568,P208,Biesmeijer,Hypericum perforatum,1568,1568,1568,1400-1600
Bombus sichelii,Hypericum perforatum,Hymenoptera,25/08/2005,1568,P208,Biesmeijer,Hypericum perforatum,1568,1568,1568,1400-1600
Bombus terrestris complex,Hypericum perforatum,Hymenoptera,25/08/2005,1568,P208,Biesmeijer,Hypericum perforatum,1568,1568,1568,1400-1600
Sphaerophorium scripta,Hypericum perforatum,Diptera,25/08/2005,1570,P206,Biesmeijer,Hypericum perforatum,1570,1570,1570,1400-1600
Bombus wurflenii,Hypericum perforatum,Hymenoptera,25/08/2005,1570,P206,Biesmeijer,Hypericum perforatum,1570,1570,1570,1400-1600
Bombus sp.,Hypericum perforatum,Hymenoptera,25/08/2005,1570,P206,Biesmeijer,Hypericum perforatum,1570,1570,1570,1400-1600
Syrphus vitripennis,Hypericum perforatum,Diptera,25/08/2005,1573,P205,Biesmeijer,Hypericum perforatum,1573,1573,1573,1400-1600
Cheilosia ,Hypericum perforatum,Diptera,25/08/2005,1573,P205,Biesmeijer,Hypericum perforatum,1573,1573,1573,1400-1600
Eristalis sp.,Hypericum perforatum,Diptera,25/08/2005,1573,P205,Biesmeijer,Hypericum perforatum,1573,1573,1573,1400-1600
Bombus lapidarius,Centaurea nigra,,31/08/2006,1576,P435,Biesmeijer,Centaurea nigra,1576,1576,1576,1400-1600
Bombus pascuorum,Centaurea nigra,,31/08/2006,1576,P435,Biesmeijer,Centaurea nigra,1576,1576,1576,1400-1600
Bombus mesomelas,Centaurea nigra,,31/08/2006,1576,P435,Biesmeijer,Centaurea nigra,1576,1576,1576,1400-1600
Bombus wurflenii,Centaurea nigra,,31/08/2006,1576,P435,Biesmeijer,Centaurea nigra,1576,1576,1576,1400-1600
Eristalis ,Centaurea nigra,,31/08/2006,1576,P435,Biesmeijer,Centaurea nigra,1576,1576,1576,1400-1600
Syrphid ,Centaurea nigra,,31/08/2006,1576,P435,Biesmeijer,Centaurea nigra,1576,1576,1576,1400-1600
Bombus sp.,Hypericum ,,31/08/2006,1576,P433,Biesmeijer,Hypericum perforatum,1576,1576,1576,1400-1600
Bombus ,Hypericum ,,31/08/2006,1576,P433,Biesmeijer,Hypericum perforatum,1576,1576,1576,1400-1600
Eristalis ,Hypericum ,,31/08/2006,1576,P433,Biesmeijer,Hypericum perforatum,1576,1576,1576,1400-1600
